,caderaIzq_x,caderaIzq_y,caderaIzq_z,caderaDer_x,caderaDer_y,caderaDer_z,rodillaIzq_x,rodillaIzq_y,rodillaIzq_z,rodillaDer_x,rodillaDer_y,rodillaDer_z,pieIzq_x,pieIzq_y,pieIzq_z,pieDer_x,pieDer_y,pieDer_z
85,68.93801921536149,26.319444836954887,741.1798322055803,-61.07854020749724,49.54682138609047,759.8938118406035,30.82558277903931,-3.398483894418817,438.0186453513416,-20.74994985758083,-101.12902877545751,432.96385114075247,16.077759680016413,87.70121947333789,101.23249536274484,-17.24849354171002,-228.58156065123748,139.01574287830925
86,71.11740747522751,26.42819329743236,742.8942822973266,-57.57885660946127,38.87931324918699,762.089344478833,29.82443598998969,1.5403746676494876,436.45264696557473,-22.86036591546319,-99.30579574715584,434.4117239514261,17.865765693459892,87.0091752678538,103.53382823660448,-18.272200592975334,-226.7575418447749,137.3637215872382
87,60.51782437365594,21.146632564935544,743.6513019000839,-48.45273981617224,17.04805297626288,763.09384244929,32.50032701026987,3.1261173882097357,433.2274859508983,-23.95163847578841,-102.70895560744508,431.8543873446184,17.904917426120562,88.484133419393,104.36611890909474,-18.379522805004967,-227.82261258065904,139.36785007327123
88,65.61112463913989,25.621181153415197,743.282860863141,-68.15528326056841,49.96895722589858,765.3503315197383,34.164974932975554,1.5147060882442105,435.0896410520377,-24.41625017427438,-102.32425509363851,431.8564611336772,18.17930814160124,84.71883559931186,105.05085739820674,-18.510739324380356,-227.85889599686016,139.08805641149794
89,71.6179991903139,40.413677717345934,745.7980374242153,-65.69524667745176,47.41435903317032,766.3272134713662,35.10000389556092,-0.9614460551110682,433.8461871690541,-23.6106494945749,-101.60298760845475,432.3634774944601,18.858101184541766,86.01219434336929,104.75287085069478,-17.392300394140307,-227.15896881891257,137.59058287302005
90,69.48306623783222,33.44097730627561,750.3172146469809,-65.92724585841543,38.17323606043041,767.9742666950754,34.25493946085169,0.5707481210888403,433.7142515101782,-23.64714138527802,-102.02657195171636,430.7460462237973,17.95940732540673,86.63841003977763,103.9534943536804,-16.524182780135277,-227.2717528333577,138.287303557149
91,71.63363782929318,20.030886326415214,749.8690393485878,-65.62759488688783,36.01061718843209,768.0415504811431,35.18948251989147,-0.09126212921079,436.5848174031268,-22.49187067511245,-103.92265074418412,432.72668936351016,18.23503270668576,86.32688483372539,104.5698258586858,-16.429336365072842,-227.3762325821816,138.32694679782531
92,69.8242738270917,20.166722064929218,746.1692330690074,-68.21176832102711,42.39334218131162,767.7103052597512,35.02417000553541,-1.5895804353646383,435.9375203444674,-22.05975831193064,-106.63469261510522,434.97426410731055,18.270432843701656,85.27767101719951,105.2232412743696,-16.16633418655485,-227.0973845880133,138.4311925846566
93,70.77877390705024,25.11542107208365,739.5261279738869,-63.81359200236682,47.23508622451678,764.1292503861382,33.65588465576647,-2.15274260221716,436.0154003169558,-21.508045180150265,-108.76731678226172,438.84956293357897,18.086685185670746,86.52103803692629,104.62303339219716,-15.927721003767829,-228.8595628980853,138.77524687686162
94,72.00008709023285,28.95839173647724,735.0593676262511,-43.61060012448358,8.761103749658787,763.5104267992258,28.42746253156889,-3.0656993981614,435.27011081822457,-20.884601418902747,-109.99561478376778,441.542762521498,18.34086898962063,85.94195572351305,104.87658622344294,-15.060539829950956,-227.5254668901865,137.06824312876148
95,57.7206114436689,12.556962849895882,742.7435142968717,-50.58900045785494,15.45791519730642,764.4815512280837,25.49344290709547,9.605484699106754,427.4148862382877,-19.696582308702872,-116.43576815188624,443.1262785090968,17.930005641781406,85.57173292633712,104.89665811755025,-15.101431905182608,-227.1620045533344,136.40111950629418
96,59.17337198361491,13.426801262403217,742.1362527455981,-49.11817633539066,12.636302648219385,762.1101756216053,26.047600034310108,12.243894932257533,428.2496428018807,-18.91972431487781,-115.97198594972762,437.82510933369696,17.8855181887879,87.25169201516005,104.5883228615792,-14.624742909434277,-226.8195720995916,135.92898448473295
97,66.05031503436311,29.02743586781378,740.6331705004812,-55.767418935032566,28.838707243660732,762.4139084519137,33.80639017897602,-2.838883562264755,434.2571673941416,-22.12629164936989,-110.71555528460335,431.9497478092581,17.260080627838477,88.00750467088471,104.4361188608081,-14.86502287519518,-228.3023786664158,138.30839103735144
98,66.04912193438247,25.1401610703696,741.560579627342,-55.222567618250096,28.815640413963703,762.9039610782294,32.245061756343574,-0.8324481349395256,434.13712685410064,-24.561401866168964,-106.71352492628618,435.4957219303234,16.47110573734267,88.84289296787065,103.07595271189588,-16.14018266430628,-227.76970140067144,138.48929060934188
99,65.45679571664971,29.586072365582027,741.5166374455504,-57.65029240469286,29.631665829599854,763.3039318443451,30.96343421634529,1.516890876844457,435.4936268016843,-24.584534090523192,-105.05625294722849,436.44033109585394,16.809690293699447,89.52379572253886,102.52954205941896,-16.96810306487724,-228.21087515871065,138.83115661288696
100,62.93488641175984,34.010350431552155,740.5221812654645,-56.70643970813029,25.16479708812821,762.2718369727554,29.627888585338496,0.9594565791035592,434.032029106712,-25.763229088661102,-103.13096864008284,433.9126135361304,16.48387409279954,89.0957591814651,102.82052945968958,-16.590410096740044,-226.90151883653817,137.92324937163977
101,61.64564179273859,31.533021984488784,739.8759490225056,-57.30833715974788,27.18268219891925,760.5983558165005,30.26916233841243,1.2719805211877286,432.0536601055788,-23.915980727549595,-104.99684697805048,436.6154559995397,17.210038300562417,89.0634432574721,103.91007484370682,-17.040459861222686,-226.67204143172185,137.06875008233106
102,63.71985383138582,31.08588666996673,740.773474666345,-58.83164174026797,31.25712857566376,761.52035051724,30.306577892917858,1.3872039506072724,432.45577615225983,-24.15139008953784,-104.08980749493,435.95729213880566,17.114137366173793,89.43432176048594,104.30919779369806,-16.96564218173563,-227.40046509178225,137.1497755411918
103,65.02220121282232,31.21175877408922,740.1293716107782,-57.22534607621728,32.54995419880936,760.3526483396655,30.489966829302062,1.7820708064724045,435.4906998916345,-22.381864725307167,-103.79544225403544,436.6983957405955,16.396025908368614,89.94832516421943,102.76926717331084,-18.49815296673061,-225.985777523846,137.51618325904514
104,64.47871311329521,32.485427790507174,742.1628528409561,-59.34256251541993,35.47152155599315,761.5289622763047,30.32714716459546,2.680626680756859,434.0347961804236,-23.290395767146972,-103.720009377172,434.4775632219378,16.587126506649398,88.79485429093464,103.5958290963407,-18.368700711455062,-224.90464375202788,137.09777268397573
105,65.59309519019408,32.54493568790551,742.7910225801669,-58.656963976285454,38.61898825425951,762.0394535189506,28.197196425097445,7.511374614906757,436.1155736550494,-21.83644114496701,-106.53691458166983,437.576904752777,16.534914110495606,88.75690379839887,104.32679925512076,-19.35210712973712,-225.09337176341592,137.13121885757818
106,63.29551131976828,30.259966988083136,742.6287218231588,-57.06993414012737,37.74020881646595,762.5420069023297,26.41495869282491,9.191153962077408,433.2043191162389,-21.636410524516165,-108.8703864328015,438.1389450672679,16.874053929841082,88.94885537658524,103.10214266173658,-19.54701869690521,-225.8580901218222,137.09821457845547
107,55.871729539800896,18.57900470055964,744.4213395616547,-56.98908302357293,29.792603268323973,764.9730502778777,24.604349749986568,17.108334753216226,433.5134511087679,-21.471020946925947,-111.08783015026732,446.32316080943394,16.900969854862325,89.09829786619,104.43970830050236,-19.63193823192674,-225.0082835401248,135.96932042407073
108,61.00367872298827,22.69418166861053,741.7784514492388,-50.32730955543107,25.42844591273345,763.1964543092225,25.74378723081179,8.304286987221701,432.6510552138852,-23.680977083160784,-110.13897057588846,444.41828560117176,17.54176295249158,89.7518440104175,103.57162578696364,-17.350754353255923,-225.4964298044393,136.29355273998144
109,70.99835747626952,44.95577878805869,733.6099025422145,-47.58226975327125,29.402858258812472,761.7244778603566,26.480056052000947,4.256915861579955,435.76900169764576,-24.26631454159758,-107.69517838437665,444.0582333852371,17.945620651879807,88.44199197678805,105.91795513578982,-17.143079179085305,-225.03809741691305,134.66752577136407
110,69.98237094867679,40.57459144795922,737.8796607442688,-48.586912987998176,35.09478148627315,760.5163676507239,30.470094467079548,6.980841054813979,427.6282615483018,-25.483606025610925,-107.3824065886848,440.6386203091498,17.9193144871158,87.26365816068949,105.2684426086292,-17.064949377671354,-224.96867747904852,135.11867975063507
111,69.971429670742,38.81775914227197,737.7950739414973,-51.20470847070277,37.38993779488436,760.0832014670519,30.4852294526319,6.988970387729935,426.034756542444,-25.534701410439222,-104.48321751600496,440.0966573959734,18.43839829588812,87.12370575711867,105.46281111159348,-17.504824122344473,-223.87723219728875,134.99997163855366
